"Repeat","Plant","Treatment","Genotype","Stomata","Width","Length","Ratio"
2,2,"UVB","q1124","491",2.937,9.005,0.326152137701277
2,2,"UVB","q1124","492",3.815,8.464,0.450732514177694
2,2,"UVB","q1124","493",3.199,11.792,0.271285617367707
2,2,"UVB","q1124","494",3.539,9.037,0.391612260705986
2,2,"UVB","q1124","495",2.572,8.496,0.302730696798493
2,2,"UVB","q1124","496",3.341,12.392,0.269609425435765
2,2,"UVB","q1124","497",2.896,11.031,0.262532861934548
2,2,"UVB","q1124","498",3.137,10.557,0.297148811215307
2,2,"UVB","q1124","499",2.888,10.55,0.273744075829384
2,2,"UVB","q1124","500",4.503,8.322,0.541095890410959
2,2,"UVB","ost1-3","761",2.661,7.533,0.353245718837117
2,2,"UVB","ost1-3","762",3.969,12.699,0.312544294826364
2,2,"UVB","ost1-3","763",2.144,5.533,0.387493222483282
2,2,"UVB","ost1-3","764",2.661,8.877,0.29976343359243
2,2,"UVB","ost1-3","765",3.643,11.392,0.319785814606742
2,2,"UVB","ost1-3","766",1.601,4.998,0.320328131252501
2,2,"UVB","ost1-3","767",1.465,5.26,0.27851711026616
2,2,"UVB","ost1-3","768",3.387,5.717,0.592443589295085
2,2,"UVB","ost1-3","769",2.307,7.431,0.310456197012515
2,2,"UVB","ost1-3","770",4.17,13.253,0.314645740587037
2,3,"PreDawn","Col-0","51",3.102,8.598,0.360781577110956
2,3,"PreDawn","Col-0","52",1.771,8.31,0.213116726835138
2,3,"PreDawn","Col-0","53",1.34,9.527,0.14065288128477
2,3,"PreDawn","Col-0","54",3.107,11.505,0.270056497175141
2,3,"PreDawn","Col-0","55",2.452,8.556,0.286582515194016
2,3,"PreDawn","Col-0","56",2.584,7.312,0.353391684901532
2,3,"PreDawn","Col-0","57",1.673,7.521,0.22244382395958
2,3,"PreDawn","Col-0","58",3.319,10.695,0.310331930808789
2,3,"PreDawn","Col-0","59",2.152,7.897,0.272508547549702
2,3,"PreDawn","Col-0","60",2.613,6.565,0.398019801980198
2,3,"PreDawn","q1124","321",2.364,12.252,0.192948090107738
2,3,"PreDawn","q1124","322",2.821,9.625,0.293090909090909
2,3,"PreDawn","q1124","323",2.316,8.733,0.265200961868774
2,3,"PreDawn","q1124","324",3.471,9.934,0.34940608012885
2,3,"PreDawn","q1124","325",2.558,10.289,0.248615025755661
2,3,"PreDawn","q1124","326",2.718,6.452,0.421264724116553
2,3,"PreDawn","q1124","327",2.406,8.322,0.289113193943764
2,3,"PreDawn","q1124","328",2.584,9.961,0.259411705652043
2,3,"PreDawn","q1124","329",2.231,5.81,0.383993115318417
2,3,"PreDawn","q1124","330",1.248,10.345,0.120637989366844
2,3,"PreDawn","ost1-3","591",1.691,9.928,0.170326349717969
2,3,"PreDawn","ost1-3","592",1.862,3.914,0.475728155339806
2,3,"PreDawn","ost1-3","593",2.808,8.349,0.336327703916637
2,3,"PreDawn","ost1-3","594",2.463,8.826,0.27906186267845
2,3,"PreDawn","ost1-3","595",1.894,6.399,0.295983747460541
2,3,"PreDawn","ost1-3","596",1.889,9.605,0.196668401874024
2,3,"PreDawn","ost1-3","597",1.879,5.925,0.317130801687764
2,3,"PreDawn","ost1-3","598",2.193,7.324,0.299426542872747
2,3,"PreDawn","ost1-3","599",2.143,8.076,0.265354135710748
2,3,"PreDawn","ost1-3","600",2.92,6.084,0.479947403024326
2,3,"WL","Col-0","141",1.219,8.177,0.149076678488443
2,3,"WL","Col-0","142",2.092,10.33,0.202516940948693
2,3,"WL","Col-0","143",2.162,13.401,0.16133124393702
2,3,"WL","Col-0","144",2.948,7.782,0.378822924698021
2,3,"WL","Col-0","145",2.847,11.511,0.247328642168361
2,3,"WL","Col-0","146",1.373,7.768,0.176750772399588
2,3,"WL","Col-0","147",2.746,9.684,0.283560512185048
2,3,"WL","Col-0","148",2.743,11.892,0.230659266733939
2,3,"WL","Col-0","149",1.399,10.851,0.128928209381624
2,3,"WL","Col-0","150",2.014,10.303,0.195477045520722
2,3,"WL","q1124","411",2.424,8.241,0.294139060793593
2,3,"WL","q1124","412",2.924,11.226,0.260466773561375
2,3,"WL","q1124","413",2.408,6.595,0.365125094768764
2,3,"WL","q1124","414",3.233,10.453,0.309289199272936
2,3,"WL","q1124","415",1.74,7.786,0.223478037503211
2,3,"WL","q1124","416",2.39,11.362,0.210350290441824
2,3,"WL","q1124","417",2.151,5.625,0.3824
2,3,"WL","q1124","418",2.125,11.196,0.189799928545909
2,3,"WL","q1124","419",1.933,8.155,0.237032495401594
2,3,"WL","q1124","420",1.212,11.907,0.101788863693626
2,3,"WL","ost1-3","681",2.787,7.337,0.379855526782064
2,3,"WL","ost1-3","682",2.838,7.38,0.384552845528455
2,3,"WL","ost1-3","683",2,7.668,0.260824204486176
2,3,"WL","ost1-3","684",1.201,8.379,0.143334526793173
2,3,"WL","ost1-3","685",3.54,8.965,0.394868934746235
2,3,"WL","ost1-3","686",1.278,4.532,0.281994704324801
2,3,"WL","ost1-3","687",1.436,10.294,0.139498737128424
2,3,"WL","ost1-3","688",1.373,7.679,0.178799322828493
2,3,"WL","ost1-3","689",2.405,7.248,0.331815673289183
2,3,"WL","ost1-3","690",1.688,7.723,0.218567914023048
2,3,"UVB","Col-0","231",3.393,7.351,0.461569854441573
2,3,"UVB","Col-0","232",2.99,9.64,0.310165975103734
2,3,"UVB","Col-0","233",4.046,9.825,0.411806615776081
2,3,"UVB","Col-0","234",4.754,12.652,0.375750869427758
2,3,"UVB","Col-0","235",2.516,8.32,0.302403846153846
2,3,"UVB","Col-0","236",2.045,6.896,0.296548723897912
2,3,"UVB","Col-0","237",2.836,7.021,0.403931063951004
2,3,"UVB","Col-0","238",1.712,7.189,0.238141605230213
2,3,"UVB","Col-0","239",3.369,11.493,0.293134951709736
2,3,"UVB","Col-0","240",3.296,9.568,0.344481605351171
2,3,"UVB","q1124","501",3.002,10.766,0.278840795095672
2,3,"UVB","q1124","502",2.657,11.341,0.234282691120712
2,3,"UVB","q1124","503",2.69,11.487,0.234177766170454
2,3,"UVB","q1124","504",2.605,9.67,0.269389865563599
2,3,"UVB","q1124","505",4.228,13.327,0.317250694079688
2,3,"UVB","q1124","506",3.079,15.404,0.199883147234485
2,3,"UVB","q1124","507",3.312,10.43,0.317545541706616
2,3,"UVB","q1124","508",3.519,10.425,0.337553956834532
2,3,"UVB","q1124","509",2.896,13.115,0.220815859702631
2,3,"UVB","q1124","510",4.057,11.729,0.345894790689743
2,3,"UVB","ost1-3","771",2.455,10.997,0.223242702555242
2,3,"UVB","ost1-3","772",2.397,8.717,0.274979924285878
2,3,"UVB","ost1-3","773",2.531,6.503,0.389204982315854
2,3,"UVB","ost1-3","774",2.353,5.893,0.399287290005091
2,3,"UVB","ost1-3","775",1.474,5.841,0.252354048964218
2,3,"UVB","ost1-3","776",2.69,8.675,0.310086455331412
2,3,"UVB","ost1-3","777",1.925,4.695,0.410010649627263
2,3,"UVB","ost1-3","778",2.608,8.556,0.30481533426835
2,3,"UVB","ost1-3","779",1.761,6.859,0.256742965446858
2,3,"UVB","ost1-3","780",2.032,7.938,0.255983875031494
3,1,"PreDawn","Col-0","61",4.113,9.168,0.448625654450262
3,1,"PreDawn","Col-0","62",0.857,7.202,0.118994723687864
3,1,"PreDawn","Col-0","63",2.437,7.084,0.344014680971203
3,1,"PreDawn","Col-0","64",2.319,6.39,0.362910798122066
3,1,"PreDawn","Col-0","65",2.305,7.464,0.308815648445874
3,1,"PreDawn","Col-0","66",1.545,10.883,0.141964531838647
3,1,"PreDawn","Col-0","67",1.308,4.95,0.264242424242424
3,1,"PreDawn","Col-0","68",1.648,8.868,0.185836716283266
3,1,"PreDawn","Col-0","69",1.58,7.573,0.208635943483428
3,1,"PreDawn","Col-0","70",2.206,6.437,0.342706229610067
3,1,"PreDawn","q1124","331",4.233,12.746,0.332104189549663
3,1,"PreDawn","q1124","332",3.059,13.015,0.235036496350365
3,1,"PreDawn","q1124","333",2.914,12.974,0.224603052258363
3,1,"PreDawn","q1124","334",1.395,10.665,0.130801687763713
3,1,"PreDawn","q1124","335",2.274,7.411,0.306841182026717
3,1,"PreDawn","q1124","336",2.498,8.183,0.305267016986435
3,1,"PreDawn","q1124","337",2.858,9.681,0.295217436215267
3,1,"PreDawn","q1124","338",3.03,7.513,0.403300945028617
3,1,"PreDawn","q1124","339",2.623,5.598,0.468560200071454
3,1,"PreDawn","q1124","340",2.38,11.276,0.21106775452288
3,1,"PreDawn","ost1-3","601",2.787,6.592,0.422785194174757
3,1,"PreDawn","ost1-3","602",2.821,8.596,0.328175895765472
3,1,"PreDawn","ost1-3","603",1.381,8.951,0.154284437493018
3,1,"PreDawn","ost1-3","604",1.782,10.249,0.173870621524051
3,1,"PreDawn","ost1-3","605",2.127,5.991,0.355032548823235
3,1,"PreDawn","ost1-3","606",3.254,8.958,0.363250725608395
3,1,"PreDawn","ost1-3","607",3.102,9.639,0.321817615935263
3,1,"PreDawn","ost1-3","608",2.426,7.213,0.336337169000416
3,1,"PreDawn","ost1-3","609",1.06,9.269,0.11435969360233
3,1,"PreDawn","ost1-3","610",1.114,8.211,0.135671659968335
3,1,"WL","Col-0","151",2.182,9.454,0.230801777025598
3,1,"WL","Col-0","152",2.057,7.965,0.258254865034526
3,1,"WL","Col-0","153",2.576,8.93,0.288465845464726
3,1,"WL","Col-0","154",1.952,10.375,0.188144578313253
3,1,"WL","Col-0","155",1.879,6.136,0.30622555410691
3,1,"WL","Col-0","156",1.897,5.828,0.325497597803706
3,1,"WL","Col-0","157",2.983,8.989,0.331850038936478
3,1,"WL","Col-0","158",3.986,14.847,0.268471745133697
3,1,"WL","Col-0","159",1.218,7.27,0.167537826685007
3,1,"WL","Col-0","160",1.962,8.296,0.236499517839923
3,1,"WL","q1124","421",2.931,9.482,0.309112001687408
3,1,"WL","q1124","422",3.104,10.807,0.287221245489035
3,1,"WL","q1124","423",3.029,6.52,0.464570552147239
3,1,"WL","q1124","424",2.036,6.879,0.295973251926152
3,1,"WL","q1124","425",1.801,6.763,0.266301937010203
3,1,"WL","q1124","426",3.099,7.547,0.41062673910163
3,1,"WL","q1124","427",3.096,7.2,0.43
3,1,"WL","q1124","428",1.345,6.078,0.221289897992761
3,1,"WL","q1124","429",1.519,8.204,0.185153583617747
3,1,"WL","q1124","430",1.766,6.803,0.259591356754373
3,1,"WL","ost1-3","691",3.316,8.191,0.404834574533024
3,1,"WL","ost1-3","692",2.535,8.868,0.285859269282815
3,1,"WL","ost1-3","693",2.733,9.682,0.28227638917579
3,1,"WL","ost1-3","694",2.461,10.302,0.238885653271209
3,1,"WL","ost1-3","695",3.764,9.331,0.403386560925946
3,1,"WL","ost1-3","696",2.412,9.655,0.249818746763335
3,1,"WL","ost1-3","697",2.763,5.989,0.461345800634497
3,1,"WL","ost1-3","698",2.487,10.132,0.245459928938018
3,1,"WL","ost1-3","699",2.914,8.318,0.350324597258957
3,1,"WL","ost1-3","700",2.892,10.444,0.276905400229797
3,1,"UVB","Col-0","241",3.411,6.895,0.494706308919507
3,1,"UVB","Col-0","242",2.421,8.297,0.291792214053272
3,1,"UVB","Col-0","243",3.032,9.176,0.330427201394943
3,1,"UVB","Col-0","244",2.508,9.403,0.266723386153355
3,1,"UVB","Col-0","245",2.797,7.834,0.357033443962216
3,1,"UVB","Col-0","246",4.523,8.886,0.509002925950934
3,1,"UVB","Col-0","247",3.576,7.757,0.461002965063813
3,1,"UVB","Col-0","248",3.884,8.048,0.482604373757455
3,1,"UVB","Col-0","249",5.783,11.574,0.499654397788146
3,1,"UVB","Col-0","250",2.606,5.907,0.441171491450821
3,1,"UVB","q1124","511",5.024,10.021,0.501347170941024
3,1,"UVB","q1124","512",2.962,14.811,0.199986496522855
3,1,"UVB","q1124","513",3.961,9.231,0.429097605893186
3,1,"UVB","q1124","514",4.09,10.681,0.38292294728958
3,1,"UVB","q1124","515",4.282,14.312,0.299189491335942
3,1,"UVB","q1124","516",4.208,8.334,0.504919606431485
3,1,"UVB","q1124","517",3.267,15.245,0.21429977041653
3,1,"UVB","q1124","518",5.117,11.796,0.433791115632418
3,1,"UVB","q1124","519",5.26,8.42,0.624703087885986
3,1,"UVB","q1124","520",4.238,10.796,0.392552797332345
3,1,"UVB","ost1-3","781",2.959,4.534,0.652624614027349
3,1,"UVB","ost1-3","782",2.545,10.116,0.251581652827204
3,1,"UVB","ost1-3","783",2.901,8.468,0.34258384506377
3,1,"UVB","ost1-3","784",3.598,11.848,0.303679945982444
3,1,"UVB","ost1-3","785",3.327,9.07,0.366813671444322
3,1,"UVB","ost1-3","786",2.797,8.87,0.315332581736189
3,1,"UVB","ost1-3","787",1.925,7.299,0.263734758186053
3,1,"UVB","ost1-3","788",2.1,6.673,0.314701034017683
3,1,"UVB","ost1-3","789",2.222,9.781,0.227175135466721
3,1,"UVB","ost1-3","790",2.611,5.392,0.48423590504451
3,2,"PreDawn","Col-0","71",1.201,8.949,0.134204939099341
3,2,"PreDawn","Col-0","72",1.626,6.65,0.244511278195489
3,2,"PreDawn","Col-0","73",1.465,10.194,0.143711987443594
3,2,"PreDawn","Col-0","74",1.227,6.964,0.176191843767949
3,2,"PreDawn","Col-0","75",1.479,11.181,0.132277971558895
3,2,"PreDawn","Col-0","76",1.074,7.965,0.134839924670433
3,2,"PreDawn","Col-0","77",1.697,9.877,0.171813303634707
3,2,"PreDawn","Col-0","78",1.405,7.801,0.180105114728881
3,2,"PreDawn","Col-0","79",1.68,6.399,0.262541022034693
3,2,"PreDawn","Col-0","80",0.948,9.255,0.102431118314425
3,2,"PreDawn","q1124","341",2.235,7.544,0.296261930010604
3,2,"PreDawn","q1124","342",2.366,11.164,0.211931207452526
3,2,"PreDawn","q1124","343",2.821,10.516,0.26825789273488
3,2,"PreDawn","q1124","344",4.169,14.117,0.295317702061344
3,2,"PreDawn","q1124","345",2.056,8.023,0.256263243175869
3,2,"PreDawn","q1124","346",1.86,8.168,0.22771792360431
3,2,"PreDawn","q1124","347",2.032,6.846,0.296815658778849
3,2,"PreDawn","q1124","348",3.315,6.346,0.522376300031516
3,2,"PreDawn","q1124","349",1.43,7.078,0.202034473014976
3,2,"PreDawn","q1124","350",2.504,9.377,0.267036365575344
3,2,"PreDawn","ost1-3","611",2.89,7.283,0.396814499519429
3,2,"PreDawn","ost1-3","612",1.459,6.229,0.23422700272917
3,2,"PreDawn","ost1-3","613",1.367,8.629,0.158419283810407
3,2,"PreDawn","ost1-3","614",1.915,9.941,0.192636555678503
3,2,"PreDawn","ost1-3","615",1.078,8.31,0.129723225030084
3,2,"PreDawn","ost1-3","616",0.632,10.111,0.0625061813866086
3,2,"PreDawn","ost1-3","617",1.636,6.63,0.246757164404223
3,2,"PreDawn","ost1-3","618",0.874,10.129,0.0862868990028631
3,2,"PreDawn","ost1-3","619",2.277,13.997,0.162677716653569
3,2,"PreDawn","ost1-3","620",1.575,9.882,0.159380692167577
3,2,"WL","Col-0","161",1.798,7.368,0.244028230184582
3,2,"WL","Col-0","162",2.666,6.716,0.396962477665277
3,2,"WL","Col-0","163",2.574,9,0.286
3,2,"WL","Col-0","164",2.242,7.395,0.303177822853279
3,2,"WL","Col-0","165",1.94,9.083,0.213585819663107
3,2,"WL","Col-0","166",2.37,7.757,0.30553048859095
3,2,"WL","Col-0","167",1.329,5.101,0.260537149578514
3,2,"WL","Col-0","168",1.901,7.072,0.268806561085973
3,2,"WL","Col-0","169",2.37,9.986,0.23733226517124
3,2,"WL","Col-0","170",1.514,6.536,0.231640146878825
3,2,"WL","q1124","431",2.286,8.14,0.280835380835381
3,2,"WL","q1124","432",3.855,15.337,0.251352937341071
3,2,"WL","q1124","433",3.236,7.111,0.455069610462664
3,2,"WL","q1124","434",2.723,10.779,0.25262083681232
3,2,"WL","q1124","435",3.319,6.986,0.475093043229316
3,2,"WL","q1124","436",3.192,7.988,0.399599399098648
3,2,"WL","q1124","437",2.91,7.94,0.366498740554156
3,2,"WL","q1124","438",3.117,11.212,0.278005708169818
3,2,"WL","q1124","439",2.413,12.219,0.197479335461167
3,2,"WL","q1124","440",3.488,7.956,0.438411261940674
3,2,"WL","ost1-3","701",2.672,10.113,0.264214377533867
3,2,"WL","ost1-3","702",2.984,11.43,0.261067366579178
3,2,"WL","ost1-3","703",2.606,8.257,0.315610996730047
3,2,"WL","ost1-3","704",2.586,9.693,0.26679046734757
3,2,"WL","ost1-3","705",2.989,14.64,0.204166666666667
3,2,"WL","ost1-3","706",4.639,NA,NA
3,2,"WL","ost1-3","707",2.865,NA,NA
3,2,"WL","ost1-3","708",5.028,NA,NA
3,2,"WL","ost1-3","709",2.43,NA,NA
3,2,"WL","ost1-3","710",3.049,NA,NA
3,2,"UVB","Col-0","251",3.83,10.687,0.358379339384299
3,2,"UVB","Col-0","252",2.149,7.845,0.273932441045252
3,2,"UVB","Col-0","253",2.893,8.799,0.32878736220025
3,2,"UVB","Col-0","254",2.322,8.031,0.289129622711991
3,2,"UVB","Col-0","255",2.554,8.643,0.295499247946315
3,2,"UVB","Col-0","256",3.685,13.484,0.273286858498962
3,2,"UVB","Col-0","257",3.487,8.743,0.398833352396203
3,2,"UVB","Col-0","258",2.787,6.181,0.450897912959068
3,2,"UVB","Col-0","259",2.46,7.276,0.338097855964816
3,2,"UVB","Col-0","260",1.684,8.353,0.201604214054831
3,2,"UVB","q1124","521",2.646,10.105,0.261850569025235
3,2,"UVB","q1124","522",4.535,9.145,0.495899398578458
3,2,"UVB","q1124","523",3.782,11.56,0.327162629757785
3,2,"UVB","q1124","524",3.821,8.482,0.450483376562132
3,2,"UVB","q1124","525",4.372,10.464,0.417813455657492
3,2,"UVB","q1124","526",2.748,11.198,0.245400964457939
3,2,"UVB","q1124","527",3.664,8.445,0.433866193013618
3,2,"UVB","q1124","528",3.117,12.045,0.258779576587796
3,2,"UVB","q1124","529",3.635,10.347,0.351309558326085
3,2,"UVB","q1124","530",1.665,10.344,0.160962877030162
3,2,"UVB","ost1-3","791",4.481,12.48,0.359054487179487
3,2,"UVB","ost1-3","792",3.042,8.84,0.344117647058824
3,2,"UVB","ost1-3","793",1.554,7.345,0.211572498298162
3,2,"UVB","ost1-3","794",3.643,15.119,0.24095508962233
3,2,"UVB","ost1-3","795",3.006,9.556,0.314566764336543
3,2,"UVB","ost1-3","796",3.225,8.613,0.37443399512365
3,2,"UVB","ost1-3","797",2.879,5.727,0.502706478086258
3,2,"UVB","ost1-3","798",1.782,4.74,0.375949367088608
3,2,"UVB","ost1-3","799",3.367,14.008,0.240362649914335
3,2,"UVB","ost1-3","800",2.661,8.23,0.323329283110571
3,3,"PreDawn","Col-0","81",0.958,7.5,0.127733333333333
3,3,"PreDawn","Col-0","82",1.127,7.975,0.141316614420063
3,3,"PreDawn","Col-0","83",1.44,3.341,0.431008680035917
3,3,"PreDawn","Col-0","84",0.921,4.53,0.203311258278146
3,3,"PreDawn","Col-0","85",1.395,3.455,0.403762662807525
3,3,"PreDawn","Col-0","86",1.94,9.696,0.200082508250825
3,3,"PreDawn","Col-0","87",1.822,4.682,0.389149935924818
3,3,"PreDawn","Col-0","88",2.061,6.19,0.332956381260097
3,3,"PreDawn","Col-0","89",1.807,7.553,0.239242685025818
3,3,"PreDawn","Col-0","90",2.522,7.462,0.337979094076655
3,3,"PreDawn","q1124","351",1.485,10.294,0.144258791529046
3,3,"PreDawn","q1124","352",3.827,9.63,0.397403946002077
3,3,"PreDawn","q1124","353",2.348,9.26,0.253563714902808
3,3,"PreDawn","q1124","354",3.16,12.917,0.244638848029728
3,3,"PreDawn","q1124","355",2.12,4.519,0.46913033857048
3,3,"PreDawn","q1124","356",2.746,9.295,0.295427649273803
3,3,"PreDawn","q1124","357",1.704,10.105,0.168629391390401
3,3,"PreDawn","q1124","358",2.421,8.593,0.281740951937624
3,3,"PreDawn","q1124","359",3.092,6.121,0.505146217938245
3,3,"PreDawn","q1124","360",2.516,11.246,0.223723990752267
3,3,"PreDawn","ost1-3","621",1.761,4.721,0.373014191908494
3,3,"PreDawn","ost1-3","622",2.248,10.461,0.214893413631584
3,3,"PreDawn","ost1-3","623",1.329,5.772,0.23024948024948
3,3,"PreDawn","ost1-3","624",2.81,8.364,0.335963653754185
3,3,"PreDawn","ost1-3","625",1.552,5.554,0.279438242707958
3,3,"PreDawn","ost1-3","626",1.782,5.201,0.342626417996539
3,3,"PreDawn","ost1-3","627",1.86,6.753,0.275433140826299
3,3,"PreDawn","ost1-3","628",2.255,8.122,0.277640975129278
3,3,"PreDawn","ost1-3","629",2.419,9.414,0.256957722540897
3,3,"PreDawn","ost1-3","630",1.744,6.233,0.279801058880154
3,3,"WL","Col-0","171",1.44,7.76,0.185567010309278
3,3,"WL","Col-0","172",1.654,7.505,0.220386409060626
3,3,"WL","Col-0","173",1.716,4.355,0.394029850746269
3,3,"WL","Col-0","174",1.696,6.215,0.27288817377313
3,3,"WL","Col-0","175",1.465,6.508,0.225107559926245
3,3,"WL","Col-0","176",1.688,7.462,0.226212811578665
3,3,"WL","Col-0","177",3.201,8.751,0.365786767226603
3,3,"WL","Col-0","178",1.225,6.306,0.194259435458294
3,3,"WL","Col-0","179",1.815,8.123,0.223439615905454
3,3,"WL","Col-0","180",2.295,5.416,0.423744460856721
3,3,"WL","q1124","441",3.006,8.425,0.356795252225519
3,3,"WL","q1124","442",2.69,8.705,0.309017805858702
3,3,"WL","q1124","443",2.657,6.82,0.389589442815249
3,3,"WL","q1124","444",2.69,8.978,0.299621296502562
3,3,"WL","q1124","445",2.789,9.44,0.295444915254237
3,3,"WL","q1124","446",2.951,6.042,0.488414432307183
3,3,"WL","q1124","447",2.909,7.728,0.376423395445135
3,3,"WL","q1124","448",2.848,11.342,0.251102098395345
3,3,"WL","q1124","449",3.066,6.259,0.489854609362518
3,3,"WL","q1124","450",0.999,9.953,0.100371747211896
3,3,"WL","ost1-3","711",3.154,NA,NA
3,3,"WL","ost1-3","712",2.134,NA,NA
3,3,"WL","ost1-3","713",1.664,NA,NA
3,3,"WL","ost1-3","714",3.071,NA,NA
3,3,"WL","ost1-3","715",1.831,NA,NA
3,3,"WL","ost1-3","716",2.596,NA,NA
3,3,"WL","ost1-3","717",2.782,NA,NA
3,3,"WL","ost1-3","718",1.345,NA,NA
3,3,"WL","ost1-3","719",2.531,NA,NA
3,3,"WL","ost1-3","720",1.445,NA,NA
3,3,"UVB","Col-0","261",3.465,7.04,0.4921875
3,3,"UVB","Col-0","262",3.556,8.139,0.436908711143875
3,3,"UVB","Col-0","263",4.125,11.554,0.357019214124978
3,3,"UVB","Col-0","264",2.971,9.695,0.306446621970088
3,3,"UVB","Col-0","265",5.381,8.404,0.640290337934317
3,3,"UVB","Col-0","266",6.246,10.931,0.571402433446162
3,3,"UVB","Col-0","267",2.738,7.345,0.372770592239619
3,3,"UVB","Col-0","268",3.445,8.489,0.405819295558959
3,3,"UVB","Col-0","269",2.307,6.633,0.347806422433288
3,3,"UVB","Col-0","270",2.543,8.936,0.284579230080573
3,3,"UVB","q1124","531",3.079,8.643,0.356242045586023
3,3,"UVB","q1124","532",4.228,8.433,0.501363690264437
3,3,"UVB","q1124","533",4.374,10.371,0.421752964998554
3,3,"UVB","q1124","534",2.99,11.635,0.256983240223464
3,3,"UVB","q1124","535",4.446,9.687,0.458965624032208
3,3,"UVB","q1124","536",4.46,9.236,0.482893027284539
3,3,"UVB","q1124","537",3.961,14.036,0.282202906811057
3,3,"UVB","q1124","538",3.444,11.381,0.302609612512082
3,3,"UVB","q1124","539",3.289,10.21,0.322135161606268
3,3,"UVB","q1124","540",4.854,9.633,0.503892868265338
3,3,"UVB","ost1-3","801",2.222,6.227,0.356833145977196
3,3,"UVB","ost1-3","802",2.017,6.621,0.304636761818456
3,3,"UVB","ost1-3","803",3.762,11.094,0.339102217414819
3,3,"UVB","ost1-3","804",3.029,9.507,0.318607341958557
3,3,"UVB","ost1-3","805",2.657,9.395,0.28281000532198
3,3,"UVB","ost1-3","806",2.413,8.783,0.274735284071502
3,3,"UVB","ost1-3","807",2.162,6.144,0.351888020833333
3,3,"UVB","ost1-3","808",2.715,5.494,0.494175464142701
3,3,"UVB","ost1-3","809",2.455,6.686,0.367185163027221
3,3,"UVB","ost1-3","810",3.123,8.247,0.378683157511823
